date,street,city,statezip,country
2014-05-28 00:00:00,5021 Fauntleroy Way SW,Seattle,WA 98136,USA
2014-05-28 00:00:00,17458 SE 262nd St,Covington,WA 98042,USA
2014-05-28 00:00:00,4038 Linden Ave N,Seattle,WA 98103,USA
2014-05-28 00:00:00,10020 18th Ave SW,Seattle,WA 98146,USA
2014-05-28 00:00:00,4235 SW 337th Pl,Federal Way,WA 98023,USA
2014-05-28 00:00:00,1309 SW Webster St,Seattle,WA 98106,USA
2014-05-28 00:00:00,1903 32nd Ave S,Seattle,WA 98144,USA
2014-05-28 00:00:00,7220 NE 152nd Pl,Kenmore,WA 98028,USA
2014-05-28 00:00:00,2739 31st Ave S,Seattle,WA 98144,USA
2014-05-28 00:00:00,8520 19th Ave NW,Seattle,WA 98117,USA
2014-05-28 00:00:00,7006 35th Ave NW,Seattle,WA 98117,USA
2014-05-28 00:00:00,21438 SE 277th St,Maple Valley,WA 98038,USA
2014-05-28 00:00:00,2544 NE 203rd St,Shoreline,WA 98155,USA
2014-05-28 00:00:00,22775 SE 242nd Pl,Maple Valley,WA 98038,USA
2014-05-28 00:00:00,20206-20212 108th Ave SE,Kent,WA 98031,USA
2014-05-28 00:00:00,8026 38th Ave NE,Seattle,WA 98115,USA
2014-05-28 00:00:00,31118 149th Ave SE,Kent,WA 98042,USA
2014-05-28 00:00:00,1210 22nd Ave E,Seattle,WA 98112,USA
2014-05-28 00:00:00,13332 30th Ave NE,Seattle,WA 98125,USA
2014-05-28 00:00:00,21860 Military Rd S,SeaTac,WA 98198,USA
2014-05-28 00:00:00,5036 36th Ave NE,Seattle,WA 98105,USA
2014-05-28 00:00:00,3648 Francis Ave N,Seattle,WA 98103,USA
2014-05-28 00:00:00,12977 NE 201st St,Woodinville,WA 98072,USA
2014-05-28 00:00:00,11526 NE 116th St,Kirkland,WA 98034,USA
2014-05-28 00:00:00,36231 SE Isley St,Snoqualmie,WA 98065,USA
2014-05-28 00:00:00,10631 Forest Ave S,Seattle,WA 98178,USA
2014-05-28 00:00:00,1033 S 316th St,Federal Way,WA 98003,USA
2014-05-28 00:00:00,4621 SW 327th Pl,Federal Way,WA 98023,USA
2014-05-28 00:00:00,28412 SE 43rd St,Fall City,WA 98024,USA
2014-05-28 00:00:00,312 S 328th Ln,Federal Way,WA 98003,USA
2014-05-28 00:00:00,16084 SE 172nd Pl,Renton,WA 98058,USA
2014-05-28 00:00:00,1518 150th Ave SE,Bellevue,WA 98007,USA
2014-05-28 00:00:00,8351 Jones Ave NW,Seattle,WA 98117,USA
2014-05-28 00:00:00,1829 N 55th St,Seattle,WA 98103,USA
2014-05-28 00:00:00,6818 Pinehurst Ave SE,Snoqualmie,WA 98065,USA
2014-05-28 00:00:00,5700-5798 SW Hinds St,Seattle,WA 98116,USA
2014-05-28 00:00:00,19296-19336 102nd Ave SE,Renton,WA 98055,USA
2014-05-28 00:00:00,11814 167th Pl NE,Redmond,WA 98052,USA
2014-05-28 00:00:00,33415 41st Ave SW,Federal Way,WA 98023,USA
2014-05-28 00:00:00,4801-4999 229th Ave SE,Issaquah,WA 98029,USA
2014-05-28 00:00:00,1505 S Plum St,Seattle,WA 98144,USA
2014-05-29 00:00:00,1215 N 50th St,Seattle,WA 98103,USA
2014-05-29 00:00:00,19311 59th Pl NE,Kenmore,WA 98028,USA
2014-05-29 00:00:00,34434 30th Ave SW,Federal Way,WA 98023,USA
2014-05-29 00:00:00,806 S 295th Pl,Federal Way,WA 98003,USA
2014-05-29 00:00:00,17904 Military Rd S,SeaTac,WA 98188,USA
2014-05-29 00:00:00,2525 276th Ct NE,Redmond,WA 98053,USA
2014-05-29 00:00:00,501 NE Ravenna Blvd,Seattle,WA 98115,USA
2014-05-29 00:00:00,2043 NE 98th St,Seattle,WA 98115,USA
2014-05-29 00:00:00,2150 N 128th St,Seattle,WA 98133,USA
2014-05-29 00:00:00,14435 SE 263rd St,Kent,WA 98042,USA
2014-05-29 00:00:00,25919 SE 37th Way,Issaquah,WA 98029,USA
2014-05-29 00:00:00,32119 199th Ave SE,Kent,WA 98042,USA
2014-05-29 00:00:00,1118 235th Pl NE,Sammamish,WA 98074,USA
2014-05-29 00:00:00,10804 SE 218th St,Kent,WA 98031,USA
2014-05-29 00:00:00,17018 124th Ave SE,Renton,WA 98058,USA
2014-05-29 00:00:00,18923 SE 416th St,Enumclaw,WA 98022,USA
2014-05-29 00:00:00,811 W Bertona St,Seattle,WA 98119,USA
2014-05-29 00:00:00,14056 31st Ave S,SeaTac,WA 98168,USA
2014-05-29 00:00:00,3028 NW 68th St,Seattle,WA 98117,USA
2014-05-29 00:00:00,1404 Broadmoor Dr E,Seattle,WA 98112,USA
2014-05-29 00:00:00,3249 E Ames Lake Dr NE,Redmond,WA 98053,USA
2014-05-29 00:00:00,6032 35th Ave NE,Seattle,WA 98115,USA
2014-05-29 00:00:00,1006 NE Ravenna Blvd,Seattle,WA 98105,USA
2014-05-29 00:00:00,10515 Ashworth Ave N,Seattle,WA 98133,USA
2014-05-29 00:00:00,32740-32998 30th Ave SW,Federal Way,WA 98023,USA
2014-05-29 00:00:00,308 NW 67th St,Seattle,WA 98117,USA
2014-05-29 00:00:00,6019 210th Ave NE,Redmond,WA 98053,USA
2014-05-29 00:00:00,723 N 105th St,Seattle,WA 98133,USA
2014-05-29 00:00:00,14904 133rd Ave SE,Renton,WA 98058,USA
2014-05-29 00:00:00,465 129th Pl NE,Bellevue,WA 98005,USA
2014-05-29 00:00:00,12001 Bartlett Ave NE,Seattle,WA 98125,USA
2014-05-29 00:00:00,8507 146th Pl SE,Newcastle,WA 98059,USA
2014-05-29 00:00:00,2503 SW Portland Ct,Seattle,WA 98106,USA
2014-05-29 00:00:00,7728 11th Ave NW,Seattle,WA 98117,USA
2014-05-29 00:00:00,3109 SE 17th Ct,Renton,WA 98058,USA
2014-05-29 00:00:00,8215 8th Ave S,Seattle,WA 98108,USA
2014-05-29 00:00:00,20210 78th Pl NE,Kenmore,WA 98028,USA
2014-05-29 00:00:00,4518 SE 4th St,Renton,WA 98059,USA
2014-05-29 00:00:00,4531 SW Webster St,Seattle,WA 98136,USA
2014-05-29 00:00:00,10414 NE 131st St,Kirkland,WA 98034,USA
2014-05-29 00:00:00,6517 Dibble Ave NW,Seattle,WA 98117,USA
2014-05-29 00:00:00,4118 35th Ave SW,Seattle,WA 98126,USA
2014-05-29 00:00:00,2348 Fairview Ave E,Seattle,WA 98102,USA
2014-05-29 00:00:00,5243 Forest Ave SE,Mercer Island,WA 98040,USA
2014-05-29 00:00:00,11221 Palatine Ave N,Seattle,WA 98133,USA
2014-05-29 00:00:00,4815 SW 330th Ct,Federal Way,WA 98023,USA
2014-05-29 00:00:00,27831 NE 153rd Pl,Duvall,WA 98019,USA
2014-05-29 00:00:00,3239 78th Pl NE,Medina,WA 98039,USA
2014-05-29 00:00:00,7606 116th Ave SE,Newcastle,WA 98056,USA
2014-05-29 00:00:00,7221 NE 156th St,Kenmore,WA 98028,USA
2014-05-29 00:00:00,3713 SW Sullivan St,Seattle,WA 98126,USA
2014-05-29 00:00:00,28624 6th Pl S,Des Moines,WA 98198,USA
2014-05-29 00:00:00,2000 30th Ave S,Seattle,WA 98144,USA
2014-05-29 00:00:00,8205 20th Ave NE,Seattle,WA 98115,USA
2014-05-29 00:00:00,233 111th Ave SE,Bellevue,WA 98004,USA
2014-05-29 00:00:00,21409 SE 215th St,Maple Valley,WA 98038,USA
2014-05-29 00:00:00,22615 SE 14th Pl,Sammamish,WA 98075,USA
2014-05-29 00:00:00,17012 SE 47th Way,Bellevue,WA 98006,USA
2014-05-29 00:00:00,9719 130th Ave NE,Kirkland,WA 98033,USA
2014-05-29 00:00:00,530 Olympia Ave SE,Renton,WA 98058,USA
2014-05-29 00:00:00,2611 1st Ave N,Seattle,WA 98109,USA
2014-05-29 00:00:00,3218 S 148th St,SeaTac,WA 98168,USA
2014-05-29 00:00:00,8830 McIntosh Ct SE,Snoqualmie,WA 98065,USA
2014-05-29 00:00:00,14440 51st Ave S,Tukwila,WA 98168,USA
2014-05-29 00:00:00,8750 Fauntlee Crest SW,Seattle,WA 98136,USA
2014-05-29 00:00:00,1626 S 245th Pl,Des Moines,WA 98198,USA
2014-05-29 00:00:00,34303 Elm Ave SE,Snoqualmie,WA 98065,USA
2014-05-29 00:00:00,2471 S 116th Way,Seattle,WA 98168,USA
2014-05-29 00:00:00,7534 24th Ave NW,Seattle,WA 98117,USA
2014-05-29 00:00:00,1949-1953 9th Ave W,Seattle,WA 98119,USA
2014-05-30 00:00:00,1915 E Marion St,Seattle,WA 98122,USA
2014-05-30 00:00:00,4651 175th Ave SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,24923 161st Pl SE,Covington,WA 98042,USA
2014-05-30 00:00:00,16241 19th Ave SW,Burien,WA 98166,USA
2014-05-30 00:00:00,130 Main St,Algona,WA 98001,USA
2014-05-30 00:00:00,927 N 79th St,Seattle,WA 98103,USA
2014-05-30 00:00:00,9415 NE 27th St,Clyde Hill,WA 98004,USA
2014-05-30 00:00:00,8102 7th Ave SW,Seattle,WA 98106,USA
2014-05-30 00:00:00,4600-4748 136th Ave SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,15637 156th Pl SE,Renton,WA 98058,USA
2014-05-30 00:00:00,319 25th Ave E,Seattle,WA 98112,USA
2014-05-30 00:00:00,8430 8th Ave SW,Seattle,WA 98106,USA
2014-05-30 00:00:00,30924 36th Ave SW,Federal Way,WA 98023,USA
2014-05-30 00:00:00,27523-27527 43rd Ave S,Auburn,WA 98001,USA
2014-05-30 00:00:00,10718 Exeter Ave NE,Seattle,WA 98125,USA
2014-05-30 00:00:00,10326 Fischer Pl NE,Seattle,WA 98125,USA
2014-05-30 00:00:00,4832 38th Ave SW,Seattle,WA 98126,USA
2014-05-30 00:00:00,13283 228th Pl NE,Redmond,WA 98053,USA
2014-05-30 00:00:00,3621 45th Ave W,Seattle,WA 98199,USA
2014-05-30 00:00:00,8216 Linden Ave N,Seattle,WA 98103,USA
2014-05-30 00:00:00,12629 468th Ave SE,North Bend,WA 98045,USA
2014-05-30 00:00:00,2834 220th Pl NE,Sammamish,WA 98074,USA
2014-05-30 00:00:00,4730 162nd Ct SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,3832 43rd Ave NE,Seattle,WA 98105,USA
2014-05-30 00:00:00,9631 NE 198th St,Bothell,WA 98011,USA
2014-05-30 00:00:00,4346 28th Ave S,Seattle,WA 98108,USA
2014-05-30 00:00:00,7556 NE 203rd St,Kenmore,WA 98028,USA
2014-05-30 00:00:00,10605 9th Ave NW,Seattle,WA 98177,USA
2014-05-30 00:00:00,7615 E Mercer Way,Mercer Island,WA 98040,USA
2014-05-30 00:00:00,15812 182nd Ave NE,Woodinville,WA 98072,USA
2014-05-30 00:00:00,13807 129th Pl NE,Kirkland,WA 98034,USA
2014-05-30 00:00:00,5452 31st Ave SW,Seattle,WA 98126,USA
2014-05-30 00:00:00,23438 NE 29th Pl,Sammamish,WA 98074,USA
2014-05-30 00:00:00,3209 63rd Ave SW,Seattle,WA 98116,USA
2014-05-30 00:00:00,24709 13th Ave S,Des Moines,WA 98198,USA
2014-05-30 00:00:00,2526 104th Ave SE,Bellevue,WA 98004,USA
2014-05-30 00:00:00,15616 173rd Ave NE,Woodinville,WA 98072,USA
2014-05-30 00:00:00,1714 NE Brockman Pl,Seattle,WA 98125,USA
2014-05-30 00:00:00,8611 32nd Ave SW,Seattle,WA 98126,USA
2014-05-30 00:00:00,10012 SE 244th Ct,Kent,WA 98030,USA
2014-05-30 00:00:00,4525 119th Ave SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,6820 39th Ave NE,Seattle,WA 98115,USA
2014-05-30 00:00:00,8551 SE 80th St,Mercer Island,WA 98040,USA
2014-05-30 00:00:00,3222 78th Pl NE,Medina,WA 98039,USA
2014-05-30 00:00:00,3112 21st Ave S,Seattle,WA 98144,USA
2014-05-30 00:00:00,10060 SW Dock St,Vashon,WA 98070,USA
2014-05-30 00:00:00,3849 Cascadia Ave S,Seattle,WA 98118,USA
2014-05-30 00:00:00,3964 262nd Ave SE,Issaquah,WA 98029,USA
2014-05-30 00:00:00,527 S Donovan St,Seattle,WA 98108,USA
2014-05-30 00:00:00,6723 17th Ave NW,Seattle,WA 98117,USA
2014-05-30 00:00:00,13527 231st Pl SE,Issaquah,WA 98027,USA
2014-05-30 00:00:00,3304 288th Ave NE,Redmond,WA 98053,USA
2014-05-30 00:00:00,2202 238th Ave SE,Sammamish,WA 98075,USA
2014-05-30 00:00:00,9670 41st Ave S,Seattle,WA 98118,USA
2014-05-30 00:00:00,12449 94th Ave NE,Kirkland,WA 98034,USA
2014-05-30 00:00:00,1107 SE 10th St,North Bend,WA 98045,USA
2014-05-30 00:00:00,2822 NW 74th St,Seattle,WA 98117,USA
2014-05-30 00:00:00,35229 SE Terrace St,Snoqualmie,WA 98065,USA
2014-05-31 00:00:00,21311 SE 20th St,Sammamish,WA 98075,USA
2014-05-31 00:00:00,23022 NE 21st St,Sammamish,WA 98074,USA
2014-05-31 00:00:00,Valley View Trail,Redmond,WA 98052,USA
2014-05-31 00:00:00,2826 Access Rd,Renton,WA 98056,USA
2014-05-31 00:00:00,13013 NE 202nd Pl,Woodinville,WA 98072,USA
2014-05-31 00:00:00,601 22nd Ave,Seattle,WA 98122,USA
2014-06-01 00:00:00,9607 NE 128th St,Kirkland,WA 98034,USA
2014-06-01 00:00:00,23042 16th Ave S,Des Moines,WA 98198,USA
2014-06-01 00:00:00,1905 33rd Ave S,Seattle,WA 98144,USA
2014-06-01 00:00:00,20850 NE 26th Pl,Sammamish,WA 98074,USA
2014-06-01 00:00:00,17200 SE 29th Ct,Bellevue,WA 98008,USA
2014-06-01 00:00:00,4356 SW Concord St,Seattle,WA 98136,USA
2014-06-02 00:00:00,1715 NE 135th St,Seattle,WA 98125,USA
2014-06-02 00:00:00,4915 17th Ave S,Seattle,WA 98108,USA
2014-06-02 00:00:00,18960 131st Pl NE,Woodinville,WA 98072,USA
2014-06-02 00:00:00,2802 SW Bataan St,Seattle,WA 98126,USA
2014-06-02 00:00:00,4825 27th Ave S,Seattle,WA 98108,USA
2014-06-02 00:00:00,4532 13th Ave S,Seattle,WA 98108,USA
2014-06-02 00:00:00,1911 E Columbia St,Seattle,WA 98122,USA
2014-06-02 00:00:00,4131 SW Kenyon St,Seattle,WA 98136,USA
2014-06-02 00:00:00,31103 SE 85th Pl,Preston,WA 98050,USA
2014-06-02 00:00:00,25480 SE 275th Pl,Maple Valley,WA 98038,USA
2014-06-02 00:00:00,4055 238th Pl SE,Issaquah,WA 98029,USA
2014-06-02 00:00:00,7325 86th Ave SE,Mercer Island,WA 98040,USA
2014-06-02 00:00:00,24031 SE 262nd Pl,Maple Valley,WA 98038,USA
2014-06-02 00:00:00,2439 Piedmont Pl W,Seattle,WA 98199,USA
2014-06-02 00:00:00,6215 30th Ave NW,Seattle,WA 98107,USA
2014-06-02 00:00:00,1024 Washington Pl E,Seattle,WA 98112,USA
2014-06-02 00:00:00,2000-2098 NE 68th St,Seattle,WA 98115,USA
2014-06-02 00:00:00,4426 38th Ave SW,Seattle,WA 98126,USA
2014-06-02 00:00:00,9900 SW Quartermaster Dr,Vashon,WA 98070,USA
2014-06-02 00:00:00,667 237th Pl SE,Sammamish,WA 98074,USA
2014-06-02 00:00:00,31456 117th Pl SE,Auburn,WA 98092,USA
2014-06-02 00:00:00,4511 S 262nd St,Kent,WA 98032,USA
2014-06-02 00:00:00,7704 Heather Ave SE,Snoqualmie,WA 98065,USA
2014-06-02 00:00:00,13428 NE 12th Pl,Bellevue,WA 98005,USA
2014-06-02 00:00:00,11727 9th Ave NW,Seattle,WA 98177,USA
2014-06-02 00:00:00,2110 216th Pl NE,Sammamish,WA 98074,USA
2014-06-02 00:00:00,2523-2533 103rd Ave SE,Bellevue,WA 98004,USA
2014-06-02 00:00:00,2172 NE Noble St,Issaquah,WA 98029,USA
2014-06-02 00:00:00,8059 Loyal Way NW,Seattle,WA 98117,USA
2014-06-02 00:00:00,4150 244th Pl SE,Issaquah,WA 98029,USA
2014-06-02 00:00:00,1218 19th Ave E,Seattle,WA 98112,USA
2014-06-02 00:00:00,12216 Greenwood Ave N,Seattle,WA 98133,USA
2014-06-02 00:00:00,14151 174th Pl NE,Redmond,WA 98052,USA
2014-06-02 00:00:00,1840-1846 9th St W,Kirkland,WA 98033,USA
2014-06-02 00:00:00,9552 Phinney Ave N,Seattle,WA 98103,USA
2014-06-02 00:00:00,4131 51st Ave S,Seattle,WA 98118,USA
2014-06-02 00:00:00,10090 177th Ave NE,Redmond,WA 98052,USA
2014-06-02 00:00:00,20312 102nd Pl SE,Kent,WA 98031,USA
2014-06-02 00:00:00,12599 NE 39th St,Bellevue,WA 98005,USA
2014-06-02 00:00:00,1808 38th Ave E,Seattle,WA 98112,USA
2014-06-02 00:00:00,5047 43rd Ave S,Seattle,WA 98118,USA
2014-06-02 00:00:00,2023 NE 175th St,Shoreline,WA 98155,USA
2014-06-02 00:00:00,15048 NE 11th Pl,Bellevue,WA 98007,USA
2014-06-02 00:00:00,3635 41st Ave W,Seattle,WA 98199,USA
2014-06-02 00:00:00,8835 NE 138th St,Kirkland,WA 98034,USA
2014-06-02 00:00:00,25420 157th Ave SE,Covington,WA 98042,USA
2014-06-02 00:00:00,20604 SE 24th St,Sammamish,WA 98075,USA
2014-06-02 00:00:00,7820 Ashworth Ave N,Seattle,WA 98103,USA
2014-06-02 00:00:00,560 SW Fernwood St,Issaquah,WA 98027,USA
2014-06-02 00:00:00,19311 47th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-02 00:00:00,4501-4507 186th Ave SE,Issaquah,WA 98027,USA
2014-06-02 00:00:00,11366 SE 298th Pl,Auburn,WA 98092,USA
2014-06-02 00:00:00,7311 Silent Creek Ave SE,Snoqualmie,WA 98065,USA
2014-06-02 00:00:00,5003 E Mercer Way,Mercer Island,WA 98040,USA
2014-06-02 00:00:00,15017 253rd Ave SE,Issaquah,WA 98027,USA
2014-06-02 00:00:00,29910-29918 21st Ave S,Federal Way,WA 98003,USA
2014-06-02 00:00:00,15524 SE 9th St,Bellevue,WA 98007,USA
2014-06-02 00:00:00,29234 158th Ave SE,Kent,WA 98042,USA
2014-06-02 00:00:00,28808 SE Mud Mountain Rd,Enumclaw,WA 98022,USA
2014-06-02 00:00:00,10238 65th Ave S,Seattle,WA 98178,USA
2014-06-02 00:00:00,5619 S 149th St,Tukwila,WA 98168,USA
2014-06-02 00:00:00,5307-5311 Quincy Ave SE,Auburn,WA 98092,USA
2014-06-02 00:00:00,9219 Stone Ave N,Seattle,WA 98103,USA
2014-06-02 00:00:00,11406 Nile Ave NE,Renton,WA 98059,USA
2014-06-02 00:00:00,431 26th Ave E,Seattle,WA 98112,USA
2014-06-02 00:00:00,2711 NE 75th St,Seattle,WA 98115,USA
2014-06-02 00:00:00,2722 30th Ave S,Seattle,WA 98144,USA
2014-06-02 00:00:00,7302 127th Pl SE,Newcastle,WA 98056,USA
2014-06-02 00:00:00,Schmitz Park to Alki Trail,Seattle,WA 98116,USA
2014-06-02 00:00:00,23216 NE 126th St,Redmond,WA 98053,USA
2014-06-02 00:00:00,10629 161st Avenue Northeast,Redmond,WA 98052,USA
2014-06-02 00:00:00,2134 NW Boulder Way Dr,Issaquah,WA 98027,USA
2014-06-02 00:00:00,24032 SE 263rd Pl,Maple Valley,WA 98038,USA
2014-06-02 00:00:00,1108 29th Ave S,Seattle,WA 98144,USA
2014-06-03 00:00:00,942 27th Ave,Seattle,WA 98122,USA
2014-06-03 00:00:00,23915 135th Pl SE,Kent,WA 98042,USA
2014-06-03 00:00:00,1417 26th Ave,Seattle,WA 98122,USA
2014-06-03 00:00:00,2015 42nd Ave E,Seattle,WA 98112,USA
2014-06-03 00:00:00,2418 10th Ave W,Seattle,WA 98119,USA
2014-06-03 00:00:00,2202 NE 83rd St,Seattle,WA 98115,USA
2014-06-03 00:00:00,5918 128th Ave SE,Bellevue,WA 98006,USA
2014-06-03 00:00:00,6209 40th Ave NE,Seattle,WA 98115,USA
2014-06-03 00:00:00,33316 E Lake Holm Dr SE,Auburn,WA 98092,USA
2014-06-03 00:00:00,29245 188 Ave SE,Kent,WA 98042,USA
2014-06-03 00:00:00,1165 SW 12th St,North Bend,WA 98045,USA
2014-06-03 00:00:00,26825 33rd Ave S,Kent,WA 98032,USA
2014-06-03 00:00:00,18649 22nd Pl NE,Lake Forest Park,WA 98155,USA
2014-06-03 00:00:00,2508 NE 7th St,Renton,WA 98056,USA
2014-06-03 00:00:00,8520 169th Ct NE,Redmond,WA 98052,USA
2014-06-03 00:00:00,115 W Raye St,Seattle,WA 98119,USA
2014-06-03 00:00:00,454 S 190th St,Burien,WA 98148,USA
2014-06-03 00:00:00,2862 S 354th Ln,Federal Way,WA 98003,USA
2014-06-03 00:00:00,10414 SE 24th Pl,Bellevue,WA 98004,USA
2014-06-03 00:00:00,12575 Corliss Ave N,Seattle,WA 98133,USA
2014-06-03 00:00:00,4822 48th Ave SW,Seattle,WA 98116,USA
2014-06-03 00:00:00,3110 E Jefferson St,Seattle,WA 98122,USA
2014-06-03 00:00:00,20337 156th Ave NE,Woodinville,WA 98072,USA
2014-06-03 00:00:00,14212 SE 92nd St,Newcastle,WA 98059,USA
2014-06-03 00:00:00,13009 230th Ave SE,Issaquah,WA 98027,USA
2014-06-03 00:00:00,20122 Richmond Beach Dr NW,Shoreline,WA 98177,USA
2014-06-03 00:00:00,27369 245th Ave SE,Maple Valley,WA 98038,USA
2014-06-03 00:00:00,4325 NE 43rd St,Seattle,WA 98105,USA
2014-06-03 00:00:00,2416 70th Ave SE,Mercer Island,WA 98040,USA
2014-06-03 00:00:00,3934 S Hudson St,Seattle,WA 98118,USA
2014-06-03 00:00:00,13516 164th Ave SE,Renton,WA 98059,USA
2014-06-03 00:00:00,24716 142nd Ave SE,Kent,WA 98042,USA
2014-06-03 00:00:00,819 31st Ave,Seattle,WA 98122,USA
2014-06-03 00:00:00,2925 Morris Ave S,Renton,WA 98055,USA
2014-06-03 00:00:00,2402 Delmar Dr E,Seattle,WA 98102,USA
2014-06-03 00:00:00,11405 26th Ave SW,Seattle,WA 98146,USA
2014-06-03 00:00:00,3644 Manchester Way,Kent,WA 98032,USA
2014-06-03 00:00:00,5403 34th Ave SW,Seattle,WA 98126,USA
2014-06-03 00:00:00,808 NE 117th St,Seattle,WA 98125,USA
2014-06-03 00:00:00,19218 189th Pl NE,Woodinville,WA 98077,USA
2014-06-03 00:00:00,12610 NE 142nd St,Kirkland,WA 98034,USA
2014-06-03 00:00:00,1904 S 259th St,Des Moines,WA 98198,USA
2014-06-03 00:00:00,43105 SE 149th St,North Bend,WA 98045,USA
2014-06-03 00:00:00,8250 Ashworth Ave N,Seattle,WA 98103,USA
2014-06-03 00:00:00,18223 129th Pl NE,Bothell,WA 98011,USA
2014-06-03 00:00:00,9014 Ravenna Ave NE,Seattle,WA 98115,USA
2014-06-03 00:00:00,14712 SE 105th Pl,Renton,WA 98059,USA
2014-06-03 00:00:00,12522 SE 105th St,Renton,WA 98056,USA
2014-06-03 00:00:00,16633 Westside Hwy SW,Vashon,WA 98070,USA
2014-06-03 00:00:00,4331 5th Ave NW,Seattle,WA 98107,USA
2014-06-03 00:00:00,12020 SE 76th St,Newcastle,WA 98056,USA
2014-06-03 00:00:00,35317 SE Ridge St,Snoqualmie,WA 98065,USA
2014-06-03 00:00:00,17041 128th Pl NE,Woodinville,WA 98072,USA
2014-06-03 00:00:00,8359 NE Juanita Dr,Kirkland,WA 98034,USA
2014-06-03 00:00:00,2929 200th Ave SE,Sammamish,WA 98075,USA
2014-06-03 00:00:00,929 N 88th St,Seattle,WA 98103,USA
2014-06-03 00:00:00,21548 SE 28th Ln,Sammamish,WA 98075,USA
2014-06-03 00:00:00,15703 NE 113th Ct,Redmond,WA 98052,USA
2014-06-03 00:00:00,5054 NE 23rd St,Renton,WA 98059,USA
2014-06-03 00:00:00,10559 NE 150th Ct,Bothell,WA 98011,USA
2014-06-03 00:00:00,2830 216th Ave SE,Issaquah,WA 98075,USA
2014-06-03 00:00:00,15105 262nd Ave SE,Issaquah,WA 98027,USA
2014-06-03 00:00:00,26510 134th Ave SE,Kent,WA 98042,USA
2014-06-03 00:00:00,507 Janet Ave NE,North Bend,WA 98045,USA
2014-06-03 00:00:00,6110 123rd Ave NE,Kirkland,WA 98033,USA
2014-06-03 00:00:00,1813 177th Ave NE,Bellevue,WA 98008,USA
2014-06-03 00:00:00,13003 13th Ave NW,Seattle,WA 98177,USA
2014-06-03 00:00:00,805 30th Ave,Seattle,WA 98122,USA
2014-06-03 00:00:00,35014 19th Ave SW,Federal Way,WA 98023,USA
2014-06-03 00:00:00,506 Wells Ave N,Renton,WA 98057,USA
2014-06-03 00:00:00,19534 34th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-03 00:00:00,510 N 70th St,Seattle,WA 98103,USA
2014-06-03 00:00:00,2017 NW 59th St,Seattle,WA 98107,USA
2014-06-03 00:00:00,24146 SE 45th Pl,Issaquah,WA 98029,USA
2014-06-03 00:00:00,31207 22nd Ave SW,Federal Way,WA 98023,USA
2014-06-03 00:00:00,4510 89th Ave SE,Mercer Island,WA 98040,USA
2014-06-03 00:00:00,11048 21st Ave SW,Seattle,WA 98146,USA
2014-06-03 00:00:00,20214 8th Ave S,Des Moines,WA 98198,USA
2014-06-03 00:00:00,4071 S 128th St,Tukwila,WA 98168,USA
2014-06-03 00:00:00,15226 SE 1st Pl,Bellevue,WA 98007,USA
2014-06-03 00:00:00,4760 47th Ave NE,Seattle,WA 98105,USA
2014-06-03 00:00:00,829 S 310th Pl,Federal Way,WA 98003,USA
2014-06-03 00:00:00,124 Mt Vista Pl SW,Pacific,WA 98047,USA
2014-06-03 00:00:00,14806 279th Ln NE,Duvall,WA 98019,USA
2014-06-03 00:00:00,33015 4th Pl S,Federal Way,WA 98003,USA
2014-06-03 00:00:00,12048 Standring Ct SW,Burien,WA 98146,USA
2014-06-03 00:00:00,24035 NE Adair Rd,Redmond,WA 98053,USA
2014-06-03 00:00:00,14608 SE 195th Pl,Renton,WA 98058,USA
2014-06-03 00:00:00,27433-27475 211th Ct SE,Maple Valley,WA 98038,USA
2014-06-03 00:00:00,9423 Ash Ave SE,Snoqualmie,WA 98065,USA
2014-06-03 00:00:00,8018 NE 183rd St,Kenmore,WA 98028,USA
2014-06-03 00:00:00,897 SE 11th St,North Bend,WA 98045,USA
2014-06-03 00:00:00,38071 39th Ave S,Auburn,WA 98001,USA
2014-06-03 00:00:00,5201 23rd Ave SW,Seattle,WA 98106,USA
2014-06-04 00:00:00,10111 32nd Pl SW,Seattle,WA 98146,USA
2014-06-04 00:00:00,8314 361st Ave NE,Carnation,WA 98014,USA
2014-06-04 00:00:00,6609 43rd Ave S,Seattle,WA 98118,USA
2014-06-04 00:00:00,1219 S 124th St,Seattle,WA 98168,USA
2014-06-04 00:00:00,16710 133rd Pl SE,Renton,WA 98058,USA
2014-06-04 00:00:00,8726 NE 11th St,Bellevue,WA 98004,USA
2014-06-04 00:00:00,12923 206th Ct SE,Issaquah,WA 98027,USA
2014-06-04 00:00:00,20442 137th Ave SE,Kent,WA 98042,USA
2014-06-04 00:00:00,3510 S Holly St,Seattle,WA 98118,USA
2014-06-04 00:00:00,14000 SE 241st St,Kent,WA 98042,USA
2014-06-04 00:00:00,13315 88th Ave S,Renton,WA 98057,USA
2014-06-04 00:00:00,3057 70th Ave SE,Mercer Island,WA 98040,USA
2014-06-04 00:00:00,31607 45th Pl SW,Federal Way,WA 98023,USA
2014-06-04 00:00:00,13800 SE 43rd St,Bellevue,WA 98006,USA
